LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
272247.56806731934,2,3,1,28,0,0,0,0,0,0,138048,145093,253018,146959,193115,3484,2510,5814,3429,2613,7146,3923,0
382182.9214308703,2,3,1,31,-1,-1,-1,-1,-1,-1,2850,4527,19781,-236,4235,2849,2129,7498,796,1052,412,25690,0
132629.9132846785,2,2,1,29,0,0,0,0,0,0,197779,250571,128768,56701,76209,192670,18708,23115,7189,6991,7469,4430,0
162988.7698164697,2,2,2,26,0,0,2,0,0,0,118925,199948,152134,3055,72491,239395,5266,3432,917,4651,1862,4299,1
109025.64029630166,2,1,2,44,-1,-1,-1,-1,-1,-1,11255,326,69,13478,15266,18335,2557,1456,23,3472,2027,952,0
138714.36902957657,1,2,1,52,0,0,0,0,0,0,141001,74101,45720,66220,44729,33485,7320,2140,2736,642,2984,983,0
364954.8736019931,2,3,1,41,-2,-2,-1,-1,0,0,54194,34092,21900,47570,38417,42205,54436,12251,77826,29877,1502,5509,0
365518.9191407972,2,3,1,40,-2,-2,-2,-2,-2,-2,353,1462,-242,-18,-1063,-231,11980,-160,146,-289,-63,-182,0
404679.9146832687,2,2,2,25,0,0,0,0,0,0,290685,117012,198194,51415,96450,73005,3168,403,1453,67,2993,720,0
87970.91200839606,1,1,2,30,3,2,2,0,3,2,117904,140840,67711,79524,35732,91014,16165,4896,6435,16142,2520,1241,1
142862.530497668,1,2,1,53,0,0,0,0,0,0,37704,52715,21108,27764,41993,26377,953,1868,1538,2589,1067,1249,0
353092.8615208072,2,1,2,30,-1,-1,-1,-1,0,0,33817,76802,55068,62371,41360,46028,43253,7360,8029,6227,5031,3878,0
273709.54392528994,2,3,2,30,0,0,0,0,0,0,552212,428338,605253,460034,242759,5500,32919,18922,21965,769,7881,88,0
364465.9386551828,2,2,1,62,0,0,0,0,0,0,582661,626236,356874,285443,178190,367095,28896,9228,3993,4465,9668,7309,0
126561.96362085949,2,3,2,25,0,0,0,0,0,0,428339,474849,323427,579406,117136,230808,27348,8167,11058,57,348,698,0
72793.38101067572,1,1,2,24,0,0,2,3,5,2,43536,52013,29354,28067,40240,43385,3036,1896,2185,660,776,285,0
59001.96122095233,1,2,2,24,2,2,3,0,0,2,77723,68211,37509,28141,64379,75839,2835,5741,-239,2183,427,5987,1
17781.429136199033,1,2,1,22,1,-2,0,0,0,0,13460,15316,33175,30196,12262,13387,632,3136,1993,304,176,-204,0
410387.8402891672,2,1,2,39,-2,-2,-2,-2,-2,-2,694,1281,485,-717,-396,734,11621,-285,494,470,121,705,0
50581.19667744018,2,2,2,20,-1,0,4,2,-1,2,1700,2842,663,1517,1169,2212,-108,972,317,332,209,-308,0
349668.0194507083,2,3,1,37,-2,-2,-2,-2,-2,-2,2603,1593,-103,442,-634,401,-25,156,149,25,9360,-28,0
5654.10479373224,1,2,2,29,0,0,0,2,-1,-1,2902,680,3050,1535,1303,544,630,1382,-106,741,1131,-149,1
406751.5068825094,2,2,1,39,-2,-1,-1,-1,-2,-1,12614,2281,-928,1361,-1086,1196,-155,435,1194,372,1175,191,0
93194.51764893057,2,2,1,27,0,0,0,0,2,2,35232,44873,44719,251,1147,-1242,4025,3616,641,1048,70,37,0
112858.7184168685,2,2,1,47,0,0,0,0,0,0,40000,331756,68042,281346,164323,204948,11735,34195,19233,6933,184,-7,0
127074.31518824419,2,2,1,43,0,0,2,0,0,0,109784,128496,65571,30192,124991,33943,3261,13638,5648,1646,3801,882,1
20252.33781462772,1,3,2,36,-1,-1,-1,2,-1,-1,1400,539,1093,944,-758,1471,-305,178,180,142,250,2145,0
145811.8687748484,2,1,1,30,0,0,2,0,2,2,48598,40663,48639,40334,47558,17950,1784,4905,24059,-63,21435,2340,0
380204.17643009004,2,6,1,28,-1,-1,-1,-2,-2,-2,2088,37,364,104,-1197,431,323,-136,47,436,8904,1055,0
126430.30218974434,1,3,2,28,1,2,0,0,0,0,158451,247809,191225,118299,110167,198526,7760,5971,11969,5295,14078,830,0
391691.5752862049,2,3,1,47,-1,-2,-1,-2,-2,-2,-1197,862,-44,-559,-1084,-456,13133,-103,323,135,18,-266,0
90315.88107080889,2,2,1,25,0,0,0,0,0,0,24718,39428,37050,63125,50102,36669,1689,3194,1598,2980,323,345,0
40528.8005952031,1,2,2,27,2,2,3,3,2,2,8791,73357,83094,58292,53233,49433,3318,1689,1094,3176,2106,378,1
94512.0743693884,1,2,0,53,0,0,0,0,0,0,83043,69685,59331,92444,81881,77463,8348,3759,2895,1569,2572,6388,0
135440.92969043695,1,3,1,45,0,0,0,0,0,0,14947,6634,38307,13422,15715,17013,798,594,1238,959,918,3017,0
79899.51959735462,1,3,2,28,2,-1,-2,2,-2,-2,1464,416,109,-401,339,2335,326,214,-256,-75,189,-50,1
122284.71407358965,2,1,1,29,-1,2,2,0,0,0,-2365,789,39387,47868,3704,8301,-80,778,818,364,295,4481,1
252626.0562208352,1,3,2,34,0,0,0,0,0,0,165600,277020,274627,129282,90234,222394,24405,5005,11180,9301,18433,9419,0
28290.98042523767,2,1,1,27,0,0,0,2,-1,0,14094,1028,16921,1685,1676,357,1178,906,358,352,924,194,0
208575.41215124243,2,1,1,30,0,0,0,0,0,0,353194,139892,80864,11779,120930,384920,2473,3410,7862,5721,5574,7209,0
96396.08942245587,1,2,1,28,0,0,2,2,2,0,25327,70940,112042,26031,14671,34760,490,1407,1300,625,1485,226,1
174777.31709053207,1,3,2,50,-1,-1,-1,-1,-1,-1,17327,17546,2320,8488,16255,22383,7854,2985,10889,16316,2082,64920,0
79439.01297790004,2,2,1,41,2,2,0,0,0,0,14037,66040,46884,61628,22817,54252,2262,4792,1739,1584,2517,604,0
13273.618228086487,1,2,1,24,0,0,0,0,0,0,6125,39144,29229,24853,31154,13003,1328,814,1719,978,717,279,0
77353.51167109428,2,2,2,22,0,0,-1,2,-2,-2,1966,1979,16829,-432,-19,-74,693,3304,531,118,123,7,0
164082.8103026529,2,2,1,42,0,0,-1,0,0,0,40675,17585,15588,14664,57890,34245,3150,4892,6604,1067,2253,6028,0
414043.5345191005,2,3,2,38,-2,-1,-1,-1,-1,-1,3881,2162,20159,8058,31686,28310,4460,7673,110064,79869,6390,4332,0
360224.7192316212,2,3,1,38,-2,-2,-2,-2,-2,-2,1825,515,-649,273,1128,91,-810,-184,-168,-59,-409,-150,0
403630.80702444416,2,2,1,27,-1,-1,-1,-2,0,-2,1451,925,-350,-477,-1109,-730,44,172,51,534,-50,93,0
233435.54346397542,2,2,2,33,0,0,0,0,0,0,162075,374809,184519,493157,33399,210165,2966,4563,1146,3979,11781,3686,0
73899.26946479984,1,2,2,28,0,0,0,0,0,0,118663,79608,26574,86581,74927,73990,2829,7236,750,2196,1653,4606,0
269130.5726281228,1,3,1,41,-1,-1,0,0,0,0,43912,2699,18445,19791,2983,58117,11139,3259,7450,8510,3044,7709,0
22613.075102437397,1,2,2,47,0,0,0,0,0,0,18583,18840,20551,15739,7950,17976,1915,1261,658,1583,1011,3928,0
275719.5955348142,2,1,1,48,-1,-1,-1,-1,0,0,4262,10307,26547,10537,38443,47744,7827,4209,6916,2357,3986,5344,0
151447.30394711284,2,2,1,28,0,0,0,0,0,0,39996,90722,62514,40319,78899,-342,8132,11988,1900,1361,84,1878,0
8783.711333745783,1,3,1,29,3,2,2,3,2,-2,15200,822,9830,1910,-198,-157,-243,-468,1226,74,290,-202,1
267942.3328519429,2,2,2,51,0,0,0,0,0,0,277886,256502,154637,73826,291361,328695,16363,39167,13513,6131,16216,10114,0
508654.7270529856,1,3,1,40,0,0,0,0,0,0,62644,423069,225495,210690,172395,414866,10087,19692,12802,3974,12526,11009,0
112205.68728684665,1,2,1,53,3,2,3,3,2,0,121852,222655,91190,87333,74401,183942,9743,665,3804,-7,483,5,0
50659.64511337859,2,1,2,31,0,0,2,3,2,2,30178,25840,16055,21121,-335,1282,749,711,5578,-5,229,-440,1
275106.72803579137,2,2,1,38,-1,-1,-1,-1,0,0,534,3080,9376,1689,87,41903,462,5140,1297,578,-114,2887,1
365860.9607934208,2,2,2,39,-2,-2,-2,-1,-2,-2,42706,197445,37165,150466,8537,14102,15218,1070,4846,1371,436,1356,0
20162.591011818426,2,1,2,26,0,0,0,0,0,-1,518,16514,14705,1050,-990,-314,1576,644,313,227,440,-225,0
324283.553081217,2,3,1,40,-2,-2,-2,-2,-2,-2,566,2751,-438,4293,-1578,65990,52089,306,5033,206,5302,-112,0
138896.47245691533,2,3,1,53,0,0,0,0,0,0,221482,231499,173394,101252,92135,315259,10352,18100,14246,5493,15633,5609,0
151297.29229280452,2,2,1,46,0,0,0,0,0,0,45573,164008,73778,43210,201463,45148,8158,4048,4311,6740,4753,-303,0
145768.59796481708,2,2,1,44,0,0,0,0,0,0,407088,599491,192729,287359,81518,21100,22231,29145,733,568,17422,385,0
209435.6314451945,1,3,1,22,3,3,5,5,6,2,21495,16420,-12251,4347,-550,-769,13196,-1202,-345,-319,-288,-453,1
136931.050340391,1,2,1,46,0,2,0,0,0,0,165069,178290,152175,66392,82336,72757,7000,67096,6579,6452,5389,1384,0
258756.72683017948,2,2,2,34,1,-1,2,0,0,0,79422,29025,13248,47366,40911,87493,1742,1844,6601,1812,3634,-901,1
278965.14698093256,1,2,1,42,3,-2,4,4,-2,-2,-1641,735,242,582,24,1045,-608,-657,-70,-216,98,-496,1
411117.35928843496,2,1,2,39,-1,-1,-1,0,0,-1,1121,18136,46332,15966,1017,15860,-367,554,13251,3730,4525,2342,1
328541.51458468696,1,2,1,39,-2,-2,-2,-2,-2,-2,25226,11656,-2760,22164,31096,15280,27694,-359,28437,30158,1992,1469,0
405801.20563587575,2,3,1,40,-2,-2,-1,-1,-1,-1,39612,10603,5027,25160,2193,32645,10359,12856,21174,4737,18251,7822,0
277696.6086179278,2,3,1,27,-1,0,-1,0,0,-1,4015,1701,25878,2300,1457,2576,2719,1523,628,185,1062,1607,0
405389.05582011765,2,3,2,48,-2,-2,-1,-1,-1,-1,964,2653,-2571,11806,757,4496,1790,1471,6077,539,1889,3532,0
119462.43210490822,1,2,2,50,0,0,0,0,0,0,138958,486064,63732,683380,48715,30961,3791,3182,2123,2772,3200,1404,0
20025.135667375456,1,2,1,45,2,2,0,0,0,0,35372,32717,22083,51592,181316,27034,2022,3532,611,285,69,290,1
248388.1660015415,1,3,2,47,0,0,0,0,0,0,25738,19673,18950,116710,75615,1400,24496,754,789,2279,1513,1941,0
495474.9787893127,1,3,1,28,0,0,0,0,0,0,38323,407843,192294,158608,349608,229078,10684,7408,12363,9919,6124,9705,0
101317.90381943839,2,2,2,30,-2,-2,-2,-2,0,-2,38245,1277,39386,30,2364,-708,469,1258,551,509,74,-201,0
120391.35795856104,1,2,2,43,0,0,0,0,0,0,136490,299526,115292,138573,170378,216825,8880,6854,725,2169,1972,1840,0
362019.8456282634,2,1,1,40,-2,-2,-2,-2,-2,-2,890,1382,-550,-282,-832,1063,-60,-189,170,-55,-25,-28,0
387480.14597208204,1,1,2,48,0,0,-1,0,0,0,37871,9886,14705,38469,18582,34316,2321,1939,18357,1340,602,-31,0
405697.4199695456,2,3,2,30,-1,-1,-1,-1,-1,-1,1742,1058,1984,1875,3186,2451,607,73,242,123775,210,2112,0
60642.15706922571,1,2,1,45,2,2,-1,2,0,-1,-1371,-214,1055,1967,4600,522,-69,210,-104,279,358,-129,0
15018.425556928572,1,3,2,23,0,0,0,0,2,0,10732,4582,26656,43997,31576,18185,2252,1554,1432,193,760,141,1
675563.6015855931,2,1,1,27,0,0,0,0,0,0,52708,89204,50216,43977,80120,62181,9767,3118,2861,56604,26313,2320,0
