LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
257332.90008104456,2,2,1,40,-2,-2,-2,-2,-2,-2,4745,3131,2323,512,1133,1006,182,322,-8,-29,17,33,1
250266.85348054438,1,2,1,33,0,0,0,0,-1,-1,2755,189694,957,840,2667,-417,2432,-189,1142,1500,-151,668,0
196530.89667045145,1,3,2,53,0,0,-2,-1,-1,-2,47429,13704,22910,856,16594,171,1988,847,258,4888,37,42,1
241919.12458772713,2,2,1,25,2,2,2,0,0,0,243998,229533,337199,309143,132373,103882,6,7073,5176,5279,5210,407,1
57743.90702228023,1,2,2,21,2,2,2,2,2,0,29421,25837,19849,38375,32599,22871,1887,284,806,2582,3194,28,1
240908.73262035372,2,1,1,21,2,-1,-1,0,0,-1,1208,856,2731,1117,176,1936,645,593,1100,582,69,228,0
496178.90738194354,1,1,2,27,0,0,0,0,0,0,545818,476832,498737,228025,177610,306553,13116,21714,6791,17982,5180,15219,0
506815.4221795883,1,3,1,56,-2,-1,-1,-1,-1,-1,12133,25351,26764,1232,15156,-3942,98306,15929,111,19502,27461,20936,0
41267.85683727008,1,2,3,40,0,0,0,0,0,0,18677,32934,-4329,50767,8131,17361,2791,2616,2135,1611,6466,636,0
92145.32222379922,2,2,2,28,0,0,0,0,0,0,38343,73030,80870,26992,32974,25010,2557,563,2741,3690,1644,2899,0
48445.83589048332,2,1,2,23,0,0,0,-1,0,0,42029,9538,39737,24783,27221,17807,690,402,1890,158,2022,330,0
487164.17092366825,2,1,2,29,1,-1,-1,0,0,0,12546,250723,226510,32268,282177,143820,13438,13373,10750,48976,7483,780,0
124805.45077445522,1,2,1,35,3,2,4,3,4,3,3297,1338,570,8485,6708,3133,-928,632,248,1303,219,-173,1
504981.3693992129,2,3,1,50,0,-1,-1,-1,-1,-1,12496,17262,20957,7864,2638,5185,109732,14854,2763,24184,25992,585,0
147845.05825515982,1,2,1,27,0,0,0,2,0,2,68877,40831,76645,64470,74013,40897,1343,3714,3318,1469,7576,399,0
19067.65147659412,1,4,1,47,2,2,2,2,0,0,-4331,10782,28597,20190,12619,5632,-215,1870,1145,3646,386,2571,1
533743.6405210511,2,2,1,46,0,0,0,0,0,0,377583,514449,462161,39594,386495,381587,8770,24433,-1099,-1344,-171,-331,1
265498.32079930534,1,2,1,33,0,0,0,0,0,0,216186,190561,59871,171019,146623,146312,1866,4782,4389,2427,4618,10407,0
121124.50424340228,1,3,1,32,0,-2,-2,-2,-2,-2,1621,1959,-250,6648,-427,135,499,832,-123,112,585,173,0
83401.48859921134,1,3,2,30,0,0,0,0,0,0,43713,40425,39214,66006,110785,41534,1848,2120,3858,2985,472,1095,0
172598.15557649796,2,2,2,28,2,2,2,2,2,0,147951,82349,175336,181007,101016,176124,76,12247,3562,5950,12341,5147,1
136471.85932773558,1,3,1,45,0,0,0,0,0,0,56170,62759,67205,101197,84824,92451,4464,3344,3719,2954,2058,1079,0
140445.76821766706,1,2,1,43,2,2,0,2,0,0,70488,94144,76607,60363,24592,53335,1807,1144,621,1297,123,3282,0
498101.42299092124,1,3,1,47,0,-1,-1,-1,-1,-1,2100,37072,44466,13472,11758,-4106,15897,6088,12701,22256,19676,22364,0
239413.80147187732,1,2,1,34,-2,-1,-2,-2,-2,-1,1296,294,2626,407,1231,2035,100,5748,498,2937,968,385,0
198401.98010612387,2,1,1,40,-2,-1,-2,-2,-2,-1,-223,1017,2244,-240,5319,555,1694,841,-11,1228,505,4890,0
496499.9653166399,1,3,1,51,0,0,0,0,0,0,46595,28430,39837,44271,103378,113661,24173,2616,-515,24965,8991,32098,0
47824.896193171815,1,2,1,29,3,2,0,2,0,3,43668,35782,68966,38038,34751,45778,892,456,402,4591,4837,4593,0
498160.0300375172,1,1,2,29,0,0,0,0,0,0,15158,309094,18663,204186,16869,41191,21787,10001,5339,5352,4836,8221,0
462939.5610513281,2,1,1,31,2,0,0,0,0,0,364222,407010,401060,249704,213571,75418,975,8831,10515,5580,9458,469,1
46733.12435418118,1,2,2,27,2,2,2,2,2,2,-2980,17335,22436,15119,15284,10542,336,104,935,2423,571,62,0
233287.9370977233,2,2,2,26,-1,-2,-2,-2,-2,-2,17,1396,2049,433,659,-378,-250,-302,454,329,-207,291,0
152083.9127187621,1,5,1,53,-2,-1,0,2,0,0,117107,95578,83523,216211,95311,87503,4774,8918,2980,9411,-102,6004,0
154724.29514732066,2,2,2,35,0,0,0,0,-1,-1,14262,5791,10680,21969,48557,10828,5741,72643,2696,11910,5911,188,0
111902.7455666385,2,2,2,23,0,0,0,2,0,0,14627,66370,59179,39275,49711,57328,3817,3771,1740,4118,2347,672,0
202066.33863305696,2,3,1,44,-1,-1,-1,-1,-1,-1,724,0,2137,2343,3947,605,-632,2515,4702,10940,4790,6405,0
95626.95743014281,1,1,2,22,3,2,3,2,3,2,32668,12983,2399,12736,41880,16136,119,485,94,8,169,125,1
156926.70615792292,2,0,2,52,0,0,0,0,0,0,123581,50689,69853,15530,17486,63596,2209,2298,-67,848,11157,594,0
513128.43638179277,2,1,1,33,0,0,0,0,0,0,320388,293268,130897,246894,208983,275688,10344,14254,11185,8410,7696,4361,0
150605.65153967985,1,2,2,31,-2,-2,-2,-2,-2,-2,29360,15650,143609,-215,667,373,3705,3070,-107,1940,6312,-8,1
47811.630654997505,1,2,1,24,1,-1,0,0,0,0,42495,8162,25810,17938,925,7575,188,409,704,1536,947,361,0
201263.645420815,2,2,2,29,0,0,0,0,0,0,103821,150466,168938,163212,130435,189317,9899,6212,4120,4630,5669,5614,0
11820.906041549375,1,2,1,26,-1,-1,-1,0,0,0,4293,3075,702,7944,307,41,694,980,516,609,462,507,1
111012.10356153868,2,2,2,48,0,0,2,2,2,0,68461,88480,66234,76048,35153,119881,4284,4577,1916,3338,2408,2721,0
479851.8375446638,1,3,2,43,0,0,0,0,0,0,42002,51725,81232,51940,52185,68569,16891,22015,26626,13939,9946,6535,0
137935.18930770064,2,2,2,27,0,0,0,2,0,2,9985,26739,67843,24320,23904,19938,1655,2729,358,2048,1775,1841,0
259980.58825439238,1,3,1,33,1,-1,-2,-2,-1,-2,43413,-498,30131,-909,2890,560,1850,1378,675,27190,-73,55129,0
206352.5275868692,2,1,2,31,0,0,0,0,0,0,211401,170799,132517,185652,86725,295653,17947,5173,4519,19227,5135,8936,0
105729.82538143931,2,1,2,28,2,2,2,2,2,2,112853,74814,27444,53203,57397,48980,1071,-644,2691,2962,1677,1561,1
18876.956875792275,2,1,2,29,-1,-1,-1,-1,-1,-1,3167,12911,16297,5208,8140,2604,13237,15222,15913,8503,10294,679,0
111031.66470514536,2,2,1,32,0,0,0,-1,-1,-2,12066,46390,11790,3848,63,4567,92277,9142,1129,103,10662,256,0
46743.133258826485,1,2,2,25,0,0,0,0,0,0,54218,24597,56687,72116,43186,60478,2351,2768,1571,2436,937,1404,0
501849.6575870551,2,1,1,44,0,0,0,0,0,0,111565,249187,140274,144481,138006,77626,16349,2250,11376,5149,6470,3854,1
252966.89550606493,2,6,1,38,-2,-2,-2,-2,-2,-2,2564,-2249,1177,-371,922,14,-318,-742,81,464,-150,-243,0
261952.98327673855,1,2,2,33,0,0,0,0,0,0,100002,208628,129901,158762,113279,144446,4750,9550,6606,11991,10410,8945,0
70855.89012935417,1,2,2,27,0,0,0,2,2,0,13717,80346,25505,11529,20155,23855,2301,1593,659,692,1626,-28,1
288874.6513870301,1,2,2,32,0,0,0,0,0,0,245088,240799,117135,167503,203724,234600,10377,11159,5772,28907,6604,7204,1
125503.50378986404,2,2,1,28,0,0,0,0,0,0,262262,206270,144068,224662,272279,203266,1153,5450,6091,7415,9586,169,1
47281.23187330407,2,2,1,34,0,0,0,0,0,0,35834,42295,28693,46515,24317,40595,3485,3093,2011,2583,3666,2235,0
162012.88748489186,2,2,2,29,1,2,2,2,2,2,193604,155205,115471,142157,87407,225808,10094,703,320,7951,1082,488,1
493798.91426421056,2,3,1,51,2,0,0,0,0,0,348300,492724,264434,277108,556067,422186,44449,27031,23405,16403,8015,629,0
471697.8560576442,2,1,2,45,-1,-1,-1,-1,-1,0,1310,70007,34950,53953,33779,35895,87422,63358,997,4913,16871,1819,0
280323.87999406166,2,2,2,25,0,0,0,0,0,0,238440,369873,262423,232720,383577,153790,9975,7385,7190,17645,6519,12886,0
186891.3479672328,2,1,2,33,-2,-2,-2,-2,-2,-2,12659,12051,24099,6442,1857,19014,70510,4815,6262,6973,10941,6640,1
93594.27869196296,1,2,2,29,0,0,0,0,0,-2,44897,20239,3826,20692,4157,7930,2782,6219,2003,1851,1263,200,0
27099.201347001585,2,1,2,22,0,0,0,0,0,0,30526,5737,2667,16574,7261,12995,2229,9183,7713,625,1304,3549,0
517188.20929276035,2,1,2,31,0,0,0,0,0,0,305054,589665,356607,431941,442624,491289,15999,8620,3240,16147,11894,22839,0
14354.477077937065,1,1,2,42,-1,2,2,0,0,0,14158,13972,4634,7915,11988,28833,1240,311,1269,796,1808,2319,0
49649.65413270467,2,2,1,26,0,0,0,0,0,0,38110,74501,42091,15033,11097,33816,2226,3409,2959,1818,1397,2939,0
127541.6897216918,2,2,2,26,0,0,0,2,2,0,46460,73486,80016,70145,33905,55655,9283,1693,-9,3786,3812,9926,0
51123.421239786265,1,3,1,42,0,0,0,0,-1,0,42511,33861,16532,2594,1511,60278,2315,3008,696,634,345,32,1
119913.82457171619,1,2,1,23,0,0,0,0,0,0,96155,71915,113020,47853,81342,25883,2115,1426,3435,263,1399,1417,0
145931.13737660035,1,3,1,35,0,0,0,0,0,0,50274,94453,108795,42959,69104,60973,4067,3255,3854,1980,3787,1661,0
290623.2998715421,1,2,1,29,0,0,0,0,0,0,439426,209961,249790,417833,284942,155869,9065,11654,-76,10001,1648,1197,1
49504.22081358379,1,1,2,45,2,-1,2,-1,-1,-2,792,263,1001,-232,-35,-787,92,-533,165,1588,51,76,0
210775.7763582818,1,1,2,28,0,0,0,0,0,0,176080,367130,87468,126056,245423,168539,13203,10279,7661,24010,4331,3924,0
5936.145408154338,1,2,3,27,2,0,2,0,0,0,22261,10119,12054,12825,9973,-1946,213,2008,6941,1170,1509,1003,1
242891.25255007725,2,2,1,32,0,-1,0,0,0,-1,1332,659,96803,3374,1092,1310,945,-337,646,-83,1115,-185,1
162616.9303663093,2,2,1,47,2,0,0,2,2,0,37066,72626,38477,43137,27971,30500,6785,765,-549,3043,683,2580,1
137931.08368267945,2,2,1,26,2,2,2,2,2,2,108306,206674,153307,108140,121527,45053,1620,5605,7945,-172,-40,284,1
47601.77078408919,2,1,2,25,2,2,2,-1,2,0,4075,1643,5336,6910,44105,974,350,2484,1397,1417,1137,1887,1
192764.44562650952,2,2,1,28,-1,-1,-1,-1,0,-1,2239,4206,9939,2846,319,-246,3035,3032,404,1096,-55,79,1
21250.445171468014,1,5,2,24,0,0,0,0,0,0,17684,13570,9714,10426,5519,8608,883,633,1234,2223,6272,793,0
265397.79898648395,2,1,2,23,-1,-1,-1,-1,-1,-1,-407,4512,984,193,1822,-33,351,1601,-139,-37,-53,-32,1
252563.7845297477,2,3,3,47,1,-2,-2,-2,-2,-2,-719,-62,489,-491,1219,-352,-96,244,-202,-434,60,-108,0
68250.37649447683,1,2,1,35,0,0,2,2,3,2,68515,33621,15356,45768,191,27684,1594,971,201,278,269,253,1
257142.80612591252,1,2,1,35,-2,0,-2,-2,-2,-2,923,9897,728,5507,-321,285,4043,833,-260,-105,-152,107,0
19337.329657813832,1,3,2,51,0,0,0,0,0,0,37868,9028,7133,32363,33614,21348,102,1044,694,1808,1120,541,0
201565.25731236066,2,2,1,30,0,0,0,0,0,0,176129,105068,143381,132311,136044,118982,5143,4387,812,4999,27383,782,0
48555.382506369635,1,3,1,31,0,0,0,-2,-2,-2,1928,12679,-154,267,1226,-419,417,655,390,350,2718,491,0
91914.21021813166,2,1,2,28,2,2,0,2,2,0,34088,82205,381082,73967,96950,24303,15530,8707,3023,2765,5756,6668,1
496161.10146633076,1,1,2,33,0,0,0,0,0,0,360634,221681,393733,184950,498953,68327,20891,16601,68391,19250,6084,-1628,0
252690.99554607418,1,2,1,32,-2,-2,-2,-2,-2,-2,15790,961,152487,-597,1084,-319,64345,7245,99,-160,-247,32,0
105544.5981290754,1,2,1,22,3,2,2,2,0,0,21681,28663,10641,12375,37727,7278,1178,3908,755,1091,5776,469,1
150231.39683894353,1,2,1,35,3,-2,-2,-2,-2,-2,5223,408,-536,952,293,2112,587,94,-589,7,14,26,1
190778.18156315677,2,2,2,37,-2,-2,-2,-2,-2,-2,628,1129,1949,-105,1915,-225,457,9102,217,448,15550,444,0
295972.06362544926,2,2,1,31,3,2,2,0,0,0,548633,261836,163732,262252,205148,554446,11223,40920,17339,17082,30563,42178,0
112608.12738621006,1,2,2,30,0,0,0,0,0,0,147938,185544,140247,163871,133001,152338,4637,4491,4169,4320,3090,32200,0
83052.57969852458,2,2,2,38,-2,-2,-2,-2,-2,-2,3793,1495,221,-470,1353,972,1091,-609,-218,130,83,-77,1
266882.188154422,2,1,2,38,-1,-1,-1,-2,-2,-2,5705,13857,9077,7843,1922,-412,82491,10121,21083,2209,10017,-208,0
93936.2461895609,1,2,1,41,2,0,2,2,-1,2,3309,5144,1737,40854,46409,911,4338,1739,446,2292,-129,-155,1
114768.30029960054,2,2,2,29,2,2,2,2,2,2,26479,55405,19325,25655,20418,32616,1448,1424,1652,2670,322,63,1
113354.58345153893,2,2,2,34,0,0,0,0,0,0,61319,50059,77484,33779,28094,21624,2931,1120,5225,5313,57236,1209,0
199606.38941665148,2,1,2,48,2,-1,-1,-1,-1,-1,-488,-575,1465,2134,3473,199,581,3245,391,4883,248,84,1
106543.31398931901,2,1,2,21,0,0,0,-2,-2,-2,78984,9897,32639,116693,15955,106887,13245,3755,186803,7979,7787,8092,0
193225.46331619137,1,3,3,43,-1,-1,-1,-1,-1,-1,1875,975,4622,-576,2833,403,1299,4678,1088,3184,64692,1829,0
27043.780470579746,2,2,2,24,0,0,0,0,0,0,23964,25607,2063,16265,9741,7600,2371,169,1761,1112,988,1181,0
115731.91276135412,2,2,1,28,1,3,2,3,0,0,-593,6521,16159,43259,95014,8573,568,-497,2655,1507,-181,2176,0
123307.14608262415,1,2,2,27,2,2,0,2,0,0,82902,105628,81606,210196,130737,120595,5341,6158,5552,4049,3755,10988,1
478912.22409532306,2,2,1,34,2,-1,-1,0,0,2,25287,7054,158870,135437,257475,69603,7984,18981,7201,7520,1341,1125,1
7166.287436112989,2,2,2,25,0,0,2,0,2,3,3078,-279,703,10003,8,-726,154,1196,441,482,2142,282,0
13353.77725138941,1,2,2,47,2,2,2,2,2,2,1142,12869,23104,15283,16814,708,223,828,742,676,556,610,1
243478.41598465692,2,2,1,40,-2,-2,-2,-2,-2,-2,-780,29,1504,-41,1615,5,63,837,716,15,8252,37,0
95328.74945071674,2,2,2,27,3,2,2,2,2,2,40570,2036,53938,88261,40577,40117,325,1650,253,1937,230,810,1
49718.93295463886,2,2,2,24,0,0,0,0,0,0,35352,26123,38984,14794,18309,12630,2190,2130,1503,3227,1141,256,0
12748.320819332284,2,1,2,23,0,0,0,0,0,0,9006,33369,23862,22092,38238,33332,2241,1963,2734,2944,9018,2797,0
206028.86195578417,1,2,1,44,0,0,0,0,0,0,171080,109090,106338,135868,77429,105089,16205,58592,36398,123073,7375,554,0
141894.08724625493,2,2,1,32,0,0,0,0,0,0,139161,90485,107480,75178,62248,124851,5898,4370,6258,2265,1915,4711,0
106265.66230691427,2,2,2,21,0,2,3,2,2,0,-6177,18448,-3577,19843,30804,18501,1121,1079,1338,401,1853,450,0
480892.89109721023,2,2,2,28,0,0,0,0,0,0,23436,79262,463001,254698,33222,94657,2859,10905,7740,8717,49312,3541,0
266308.44111575425,1,1,2,41,-1,-1,-2,-2,-2,-2,4000,348,1529,203,15479,-178,9330,179,-465,368,-22,-147,0
392090.2493333139,2,1,2,37,-1,-1,-1,-1,-1,-1,14257,20083,21891,13378,20976,69128,18064,21593,10589,10524,14261,6213,0
41687.25524500008,1,2,1,31,0,0,0,0,0,0,14255,11815,5416,20329,2631,23175,3293,1004,1266,195,2910,2363,0
384924.1941779064,2,1,2,38,-1,-1,-1,-1,-1,-1,7069,18335,19851,7444,10428,7061,14175,13402,19811,8757,16129,13552,0
208107.5248106971,1,3,1,47,2,2,0,0,0,0,90188,177474,39621,97634,128559,139383,64223,1609,2838,3229,4567,188,0
5270.099096832226,2,2,2,23,2,0,0,0,0,0,25491,-1846,11217,19510,13420,8024,46,745,416,747,994,788,1
473462.9215818246,1,1,2,45,0,0,0,0,0,0,43427,30962,49268,63372,24110,74340,3432,801,3796,5537,3656,1361,0
195883.39569766133,1,3,1,47,-1,-1,-1,-1,-1,-1,-58,3097,6259,862,4497,376,1162,1738,321,354,3464,2924,0
197015.6005706678,2,2,1,48,2,-1,2,-1,0,2,3210,182011,60305,8369,49829,26946,5636,3902,5141,138,1218,2550,0
172566.40374008138,1,2,1,42,0,0,0,0,0,0,22106,61810,8207,47581,7619,17273,2252,2357,64,-318,13673,5504,0
482275.7134935774,1,2,1,31,2,2,-1,2,-1,-1,83,1705,2849,3993,39676,1924,-529,343,584,2710,5335,-2,1
195143.37720500556,1,2,1,31,1,2,0,0,0,-2,152967,80879,150475,175293,78044,140314,2794,3992,237871,5027,45383,21389,0
210932.00883963334,2,2,1,42,-1,-1,-1,0,0,-1,3525,9167,1544,3645,865,-839,3106,1107,520,126,-116,2413,0
260326.34305385308,2,3,1,36,-2,-2,-2,-2,-2,-2,637,1111,2041,-271,3806,1215,540,8314,1035,2816,16068,656,0
119314.4955776809,2,2,1,34,0,0,0,-1,-2,-1,14276,4473,1175,1007,1192,929,1003,811,713,1389,2299,1106,0
47613.62375950264,1,2,1,24,0,0,0,0,0,0,50163,13412,11714,12085,15461,6533,1140,1708,301,2782,814,942,0
476407.8363136273,2,2,1,30,0,0,0,0,0,0,328848,322980,378791,239483,333603,380206,1556,4324,1700,4883,9423,3226,1
119290.6959033276,2,1,1,29,0,0,0,0,0,0,102330,39928,21159,59377,26471,37471,5347,1208,2157,4161,295,1311,0
